### METADATA ###
## USER ##
# id=whoppingpochard#2514
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# timestamp=2021-06-13_20-04-43
## SCRIPT ##
# data_structure=3
## Z_AXIS ##
# step_dist=0.0125
# max_z=340.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=ntc_50k
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
50,2021/06/13-20:55:08,-3103,31.571446794272877,45.024588040949766,104.9127045713665,105.0,99.88254226209489,100.0
50,2021/06/13-20:55:12,-3103,31.582689978516512,45.14949368544114,104.96886546657457,105.0,99.97385496142432,100.0
50,2021/06/13-20:55:16,-3103,31.57904700242896,45.09958017753013,105.11946523640923,105.0,100.17580610612578,100.0
51,2021/06/13-20:56:08,-3104,31.637962795019288,45.19103881658765,105.12292127643263,105.0,99.88620838317138,100.0
51,2021/06/13-20:56:12,-3104,31.640245170105885,45.19934245994659,105.10138324225414,105.0,100.07169855305551,100.0
51,2021/06/13-20:56:16,-3104,31.650885785082583,45.21594437219062,105.0537346344839,105.0,100.1895338333201,100.0
52,2021/06/13-20:57:09,-3105,31.67676521886942,45.389833820713704,105.04964087887382,105.0,99.84552478989367,100.0
52,2021/06/13-20:57:13,-3105,31.70006857045024,45.439372896800364,105.10581976432994,105.0,100.15245248945914,100.0
52,2021/06/13-20:57:17,-3105,31.698137962819864,45.35677242436759,105.07002449268695,105.0,100.13923885271616,100.0
53,2021/06/13-20:58:09,-3105,31.745374981086012,45.41461130074083,104.8605222463976,105.0,100.06977724564955,100.0
53,2021/06/13-20:58:13,-3105,31.73735012096384,45.47236369759128,104.97555905925934,105.0,100.16811723282552,100.0
53,2021/06/13-20:58:17,-3105,31.77417228694674,45.315405799301516,105.10394186961538,105.0,100.04945419182907,100.0
54,2021/06/13-20:59:09,-3107,31.820928807930176,45.46411863653793,104.9052645385693,105.0,100.00051695880748,100.0
54,2021/06/13-20:59:13,-3106,31.83161494738567,45.55471780079159,104.92466653223299,105.0,100.02349643729286,100.0
54,2021/06/13-20:59:17,-3107,31.782765515116036,45.33195777383844,105.02351833723522,105.0,100.07235810107689,100.0
55,2021/06/13-21:00:09,-3107,31.856608321114464,45.48060700091514,105.02193513912509,105.0,100.17609336709805,100.0
55,2021/06/13-21:00:13,-3108,31.908401173297186,45.48884854752811,104.99706622746183,105.0,99.88061006089225,100.0
55,2021/06/13-21:00:17,-3107,31.875604331593788,45.57938990781878,104.98468896056818,105.0,99.97082751262865,100.0
56,2021/06/13-21:01:09,-3109,31.942770555870183,45.65331213156446,104.84304400253785,105.0,99.90981313776932,100.0
56,2021/06/13-21:01:13,-3108,31.8942397513337,45.41461130074083,104.95140651123525,105.0,100.1154655067365,100.0
56,2021/06/13-21:01:17,-3108,31.929747244046084,45.546490271298296,105.00778852370263,105.0,100.05695977587828,100.0
57,2021/06/13-21:02:09,-3109,31.98670260462591,45.62868704606245,105.03045801170471,105.0,100.11759088124772,100.0
57,2021/06/13-21:02:13,-3109,31.97230513799736,45.620475208519,105.03953448911639,105.0,99.99045632011746,100.0
57,2021/06/13-21:02:18,-3109,31.962499820200524,45.61226163144943,104.9739853470412,105.0,99.87773137058116,100.0
58,2021/06/13-21:03:10,-3110,32.027586458187955,45.71070996784056,104.91281766690953,105.0,100.00717452402435,100.0
58,2021/06/13-21:03:14,-3109,32.018540122988874,45.571167618042296,105.00706249582545,105.0,100.11195666663723,100.0
58,2021/06/13-21:03:18,-3109,32.024984309641106,45.595829254715625,105.05121513707064,105.0,99.92523194221582,100.0
59,2021/06/13-21:04:10,-3109,32.087573687723996,45.78438277855889,104.92714013747829,105.0,99.98903791586031,100.0
59,2021/06/13-21:04:14,-3110,32.063946622283,45.72709377785333,104.9201626543972,105.0,100.00024880746322,100.0
59,2021/06/13-21:04:18,-3109,32.06511130703219,45.849752764289406,104.96308823730443,105.0,99.95403538619463,100.0
60,2021/06/13-21:05:10,-3111,32.15554939925767,45.98830085725473,104.90487591477464,105.0,100.03468323731683,100.0
60,2021/06/13-21:05:14,-3111,32.16753639090099,45.94760248794756,104.89751915524447,105.0,100.11686741473805,100.0
60,2021/06/13-21:05:18,-3110,32.12213830449802,45.98830085725473,105.01340191589532,105.0,100.0445497040814,100.0
61,2021/06/13-21:06:10,-3112,32.158932690922555,45.857916299291674,105.07038274842678,105.0,99.84864374945361,100.0
61,2021/06/13-21:06:14,-3111,32.16841077649193,46.05333014705383,105.09937533779998,105.0,99.96976102407291,100.0
61,2021/06/13-21:06:18,-3111,32.1946426181279,46.02082903301516,105.09993393937019,105.0,100.100868846907,100.0
62,2021/06/13-21:07:10,-3111,32.23096807798756,46.134464940354235,104.86692065365176,105.0,100.06081362980662,100.0
62,2021/06/13-21:07:14,-3112,32.239829807564035,46.06145120438373,104.87498061237827,105.0,100.01269643827278,100.0
62,2021/06/13-21:07:18,-3112,32.200210597229535,46.069570575161435,104.88109929298018,105.0,100.08110824897116,100.0
63,2021/06/13-21:08:10,-3111,32.24739844472669,46.00456833170341,105.05201299864999,105.0,99.82186852509899,100.0
63,2021/06/13-21:08:15,-3112,32.25376561312815,46.09391857776234,105.04159353010498,105.0,100.1096429262848,100.0
63,2021/06/13-21:08:19,-3112,32.23323577085155,46.19115940042917,105.0164931293315,105.0,100.24917316978463,100.0
64,2021/06/13-21:09:11,-3114,32.328811229142836,46.19925191618216,104.99046218084801,105.0,100.14674689702694,100.0
64,2021/06/13-21:09:15,-3113,32.287937283757415,46.26393198829186,105.16972340579287,105.0,100.20921905344255,100.0
64,2021/06/13-21:09:19,-3113,32.30095336799763,46.00456833170341,105.184115840558,105.0,99.85977055764235,100.0
65,2021/06/13-21:10:11,-3113,32.33353857443327,46.19115940042917,104.99187220469607,105.0,100.02904770879232,100.0
65,2021/06/13-21:10:15,-3114,32.2997126580027,46.12635902755591,105.02740138600424,105.0,100.13562107807918,100.0
65,2021/06/13-21:10:19,-3113,32.30111144383566,46.19115940042917,104.94542900652657,105.0,99.889543983404,100.0
66,2021/06/13-21:11:11,-3115,32.350220428694975,46.06145120438373,104.90566933308651,105.0,99.95846176230121,100.0
66,2021/06/13-21:11:15,-3113,32.348255615694264,46.28008535921754,104.98714416791645,105.0,100.05434151732359,100.0
66,2021/06/13-21:11:19,-3114,32.32040165455035,46.11825143585082,105.03189318832653,105.0,99.94645421920639,100.0
67,2021/06/13-21:12:11,-3114,32.33627867918351,46.288159552783384,104.93915197603913,105.0,99.95762261851404,100.0
67,2021/06/13-21:12:15,-3115,32.39952495049142,46.31237217713635,105.03504114810063,105.0,100.01646744119154,100.0
67,2021/06/13-21:12:19,-3114,32.34614759000684,46.19925191618216,105.1190136050825,105.0,100.13395819467257,100.0
